FIPS,county_name,county,month,day,year,population,primary_point
19051,Davis County,Davis,7,1,2012,8706,POINT (-92.4097173 40.7476891)
19061,Dubuque County,Dubuque,7,1,2012,95155,POINT (-90.8824564 42.468832)
19087,Henry County,Henry,7,1,2012,19995,POINT (-91.5445241 40.9879383)
19023,Butler County,Butler,7,1,2012,14976,POINT (-92.7901934 42.7315661)
19115,Louisa County,Louisa,7,1,2012,11361,POINT (-91.2596184 41.2185073)
19151,Pocahontas County,Pocahontas,7,1,2012,7142,POINT (-94.6787466 42.7341351)
19195,Worth County,Worth,7,1,2012,7496,POINT (-93.2608476 43.3773984)
19165,Shelby County,Shelby,7,1,2012,12023,POINT (-95.3102113 41.6850926)
19095,Iowa County,Iowa,7,1,2012,16177,POINT (-92.065524 41.6863229)
19021,Buena Vista County,Buena Vista,7,1,2012,20564,POINT (-95.151149 42.7354936)
19031,Cedar County,Cedar,7,1,2012,18346,POINT (-91.1324125 41.7723207)
19085,Harrison County,Harrison,7,1,2012,14474,POINT (-95.8169209 41.6828528)
19103,Johnson County,Johnson,7,1,2012,137096,POINT (-91.5880849 41.6715511)
19073,Greene County,Greene,7,1,2012,9180,POINT (-94.3968356 42.0362394)
19159,Ringgold County,Ringgold,7,1,2012,5027,POINT (-94.2439719 40.7352023)
19137,Montgomery County,Montgomery,7,1,2012,10539,POINT (-95.1563758 41.03014)
19039,Clarke County,Clarke,7,1,2012,9341,POINT (-93.7851579 41.0290323)
19005,Allamakee County,Allamakee,7,1,2012,14147,POINT (-91.3780923 43.2842838)
19009,Audubon County,Audubon,7,1,2012,5865,POINT (-94.9058222 41.6845893)
19179,Wapello County,Wapello,7,1,2012,35429,POINT (-92.4094499 41.0305845)
19167,Sioux County,Sioux,7,1,2012,34281,POINT (-96.1778827 43.0826174)
19149,Plymouth County,Plymouth,7,1,2012,24830,POINT (-96.2140431 42.7378346)
19069,Franklin County,Franklin,7,1,2012,10509,POINT (-93.262473 42.7325458)
19133,Monona County,Monona,7,1,2012,9091,POINT (-95.9599235 42.0516663)
19059,Dickinson County,Dickinson,7,1,2012,16925,POINT (-95.1508301 43.3779848)
19123,Mahaska County,Mahaska,7,1,2012,22399,POINT (-92.6409094 41.3352035)
19187,Webster County,Webster,7,1,2012,37325,POINT (-94.1817881 42.4279662)
19113,Linn County,Linn,7,1,2012,215462,POINT (-91.5989646 42.0789478)
19049,Dallas County,Dallas,7,1,2012,72232,POINT (-94.0397374 41.6848862)
19157,Poweshiek County,Poweshiek,7,1,2012,18726,POINT (-92.5314684 41.6864422)
19029,Cass County,Cass,7,1,2012,13699,POINT (-94.9278266 41.3314876)
19093,Ida County,Ida,7,1,2012,7043,POINT (-95.5134962 42.3868747)
19197,Wright County,Wright,7,1,2012,13019,POINT (-93.7351465 42.7331189)
19083,Hardin County,Hardin,7,1,2012,17357,POINT (-93.2404025 42.3838803)
19139,Muscatine County,Muscatine,7,1,2012,42863,POINT (-91.1127562 41.4839221)
19177,Van Buren County,Van Buren,7,1,2012,7448,POINT (-91.9499871 40.7532294)
19033,Cerro Gordo County,Cerro Gordo,7,1,2012,43697,POINT (-93.2608184 43.0815577)
19075,Grundy County,Grundy,7,1,2012,12440,POINT (-92.7914177 42.4018651)
19063,Emmet County,Emmet,7,1,2012,9943,POINT (-94.6784803 43.3780225)
19019,Buchanan County,Buchanan,7,1,2012,21000,POINT (-91.8378392 42.4707777)
19097,Jackson County,Jackson,7,1,2012,19682,POINT (-90.5742294 42.1717426)
19191,Winneshiek County,Winneshiek,7,1,2012,21039,POINT (-91.8437074 43.2906746)
19147,Palo Alto County,Palo Alto,7,1,2012,9279,POINT (-94.6781371 43.0820643)
19169,Story County,Story,7,1,2012,91999,POINT (-93.4650448 42.0362415)
19041,Clay County,Clay,7,1,2012,16539,POINT (-95.1509194 43.0825804)
19011,Benton County,Benton,7,1,2012,25825,POINT (-92.0656912 42.0801864)
19105,Jones County,Jones,7,1,2012,20597,POINT (-91.1314352 42.1212397)
19081,Hancock County,Hancock,7,1,2012,11175,POINT (-93.7342723 43.0818861)
19161,Sac County,Sac,7,1,2012,10160,POINT (-95.1053946 42.3862604)
19155,Pottawattamie County,Pottawattamie,7,1,2012,92919,POINT (-95.5423935 41.3366123)
19111,Lee County,Lee,7,1,2012,35538,POINT (-91.479264 40.6419764)
19047,Crawford County,Crawford,7,1,2012,17301,POINT (-95.3819678 42.0372125)
19017,Bremer County,Bremer,7,1,2012,24494,POINT (-92.3180548 42.7745873)
19091,Humboldt County,Humboldt,7,1,2012,9722,POINT (-94.2071868 42.7764686)
19127,Marshall County,Marshall,7,1,2012,41037,POINT (-92.9987706 42.0358499)
19175,Union County,Union,7,1,2012,12584,POINT (-94.2423792 41.0277304)
19185,Wayne County,Wayne,7,1,2012,6329,POINT (-93.3273639 40.7394702)
19057,Des Moines County,Des Moines,7,1,2012,40225,POINT (-91.1814707 40.9231829)
19121,Madison County,Madison,7,1,2012,15639,POINT (-94.0155619 41.3307142)
19027,Carroll County,Carroll,7,1,2012,20655,POINT (-94.8605593 42.0362382)
19037,Chickasaw County,Chickasaw,7,1,2013,12272,POINT (-92.3176637 43.0600414)
19059,Dickinson County,Dickinson,7,1,2013,16878,POINT (-95.1508301 43.3779848)
19129,Mills County,Mills,7,1,2013,14907,POINT (-95.6213267 41.0334523)
19119,Lyon County,Lyon,7,1,2013,11696,POINT (-96.2102924 43.380497)
19109,Kossuth County,Kossuth,7,1,2013,15333,POINT (-94.2067199 43.20413)
19007,Appanoose County,Appanoose,7,1,2013,12653,POINT (-92.8686104 40.7431635)
19173,Taylor County,Taylor,7,1,2013,6230,POINT (-94.6964148 40.7374324)
19065,Fayette County,Fayette,7,1,2013,20521,POINT (-91.8443207 42.8625919)
19011,Benton County,Benton,7,1,2013,25696,POINT (-92.0656912 42.0801864)
19079,Hamilton County,Hamilton,7,1,2013,15342,POINT (-93.7068085 42.3837722)
19167,Sioux County,Sioux,7,1,2013,34509,POINT (-96.1778827 43.0826174)
19143,Osceola County,Osceola,7,1,2013,6236,POINT (-95.6236852 43.3785704)
19103,Johnson County,Johnson,7,1,2013,140160,POINT (-91.5880849 41.6715511)
19125,Marion County,Marion,7,1,2013,33012,POINT (-93.0994367 41.3344515)
19159,Ringgold County,Ringgold,7,1,2013,4971,POINT (-94.2439719 40.7352023)
19193,Woodbury County,Woodbury,7,1,2013,102288,POINT (-96.0447673 42.3897169)
19049,Dallas County,Dallas,7,1,2013,74952,POINT (-94.0397374 41.6848862)
19095,Iowa County,Iowa,7,1,2013,16279,POINT (-92.065524 41.6863229)
19029,Cass County,Cass,7,1,2013,13569,POINT (-94.9278266 41.3314876)
19117,Lucas County,Lucas,7,1,2013,8695,POINT (-93.3277207 41.0293738)
19181,Warren County,Warren,7,1,2013,47355,POINT (-93.5613594 41.3343735)
19009,Audubon County,Audubon,7,1,2013,5863,POINT (-94.9058222 41.6845893)
19189,Winnebago County,Winnebago,7,1,2013,10429,POINT (-93.7341955 43.3775678)
19019,Buchanan County,Buchanan,7,1,2013,21034,POINT (-91.8378392 42.4707777)
19175,Union County,Union,7,1,2013,12614,POINT (-94.2423792 41.0277304)
19039,Clarke County,Clarke,7,1,2013,9246,POINT (-93.7851579 41.0290323)
19061,Dubuque County,Dubuque,7,1,2013,95942,POINT (-90.8824564 42.468832)
19001,Adair County,Adair,7,1,2013,7387,POINT (-94.4709413 41.3307464)
19111,Lee County,Lee,7,1,2013,35236,POINT (-91.479264 40.6419764)
19101,Jefferson County,Jefferson,7,1,2013,17629,POINT (-91.9488774 41.0317596)
19137,Montgomery County,Montgomery,7,1,2013,10404,POINT (-95.1563758 41.03014)
19135,Monroe County,Monroe,7,1,2013,7979,POINT (-92.8689877 41.0297826)
19073,Greene County,Greene,7,1,2013,9158,POINT (-94.3968356 42.0362394)
19047,Crawford County,Crawford,7,1,2013,17364,POINT (-95.3819678 42.0372125)
19165,Shelby County,Shelby,7,1,2013,11898,POINT (-95.3102113 41.6850926)
19093,Ida County,Ida,7,1,2013,7073,POINT (-95.5134962 42.3868747)
19071,Fremont County,Fremont,7,1,2013,7069,POINT (-95.6046765 40.7455892)
19145,Page County,Page,7,1,2013,15516,POINT (-95.1501747 40.7391444)
19081,Hancock County,Hancock,7,1,2013,11131,POINT (-93.7342723 43.0818861)
19017,Bremer County,Bremer,7,1,2013,24575,POINT (-92.3180548 42.7745873)
19055,Delaware County,Delaware,7,1,2013,17471,POINT (-91.3673502 42.471211)
19157,Poweshiek County,Poweshiek,7,1,2013,18605,POINT (-92.5314684 41.6864422)
19187,Webster County,Webster,7,1,2013,37333,POINT (-94.1817881 42.4279662)
19183,Washington County,Washington,7,1,2013,21945,POINT (-91.7178676 41.335591)
19123,Mahaska County,Mahaska,7,1,2013,22422,POINT (-92.6409094 41.3352035)
19031,Cedar County,Cedar,7,1,2013,18277,POINT (-91.1324125 41.7723207)
19099,Jasper County,Jasper,7,1,2013,36729,POINT (-93.053765 41.6860394)
19033,Cerro Gordo County,Cerro Gordo,7,1,2013,43527,POINT (-93.2608184 43.0815577)
19063,Emmet County,Emmet,7,1,2013,9880,POINT (-94.6784803 43.3780225)
19163,Scott County,Scott,7,1,2013,170206,POINT (-90.6232428 41.6370978)
19085,Harrison County,Harrison,7,1,2013,14357,POINT (-95.8169209 41.6828528)
19139,Muscatine County,Muscatine,7,1,2013,42960,POINT (-91.1127562 41.4839221)
19169,Story County,Story,7,1,2013,93871,POINT (-93.4650448 42.0362415)
19069,Franklin County,Franklin,7,1,2013,10509,POINT (-93.262473 42.7325458)
19015,Boone County,Boone,7,1,2013,26291,POINT (-93.931671 42.0365493)
19045,Clinton County,Clinton,7,1,2013,48279,POINT (-90.5319724 41.8980358)
19075,Grundy County,Grundy,7,1,2013,12343,POINT (-92.7914177 42.4018651)
19133,Monona County,Monona,7,1,2013,9032,POINT (-95.9599235 42.0516663)
19025,Calhoun County,Calhoun,7,1,2013,9899,POINT (-94.6404136 42.3851848)
19003,Adams County,Adams,7,1,2013,3892,POINT (-94.6991849 41.0289839)
19105,Jones County,Jones,7,1,2013,20517,POINT (-91.1314352 42.1212397)
19177,Van Buren County,Van Buren,7,1,2013,7435,POINT (-91.9499871 40.7532294)
19147,Palo Alto County,Palo Alto,7,1,2013,9166,POINT (-94.6781371 43.0820643)
19185,Wayne County,Wayne,7,1,2013,6385,POINT (-93.3273639 40.7394702)
19023,Butler County,Butler,7,1,2013,14980,POINT (-92.7901934 42.7315661)
19053,Decatur County,Decatur,7,1,2013,8216,POINT (-93.7862815 40.7376827)
19083,Hardin County,Hardin,7,1,2013,17388,POINT (-93.2404025 42.3838803)
19113,Linn County,Linn,7,1,2013,216480,POINT (-91.5989646 42.0789478)
19043,Clayton County,Clayton,7,1,2013,17795,POINT (-91.3414328 42.8447493)
19197,Wright County,Wright,7,1,2013,12982,POINT (-93.7351465 42.7331189)
19121,Madison County,Madison,7,1,2013,15482,POINT (-94.0155619 41.3307142)
19091,Humboldt County,Humboldt,7,1,2013,9676,POINT (-94.2071868 42.7764686)
19155,Pottawattamie County,Pottawattamie,7,1,2013,92864,POINT (-95.5423935 41.3366123)
19005,Allamakee County,Allamakee,7,1,2013,14064,POINT (-91.3780923 43.2842838)
19161,Sac County,Sac,7,1,2013,10030,POINT (-95.1053946 42.3862604)
19087,Henry County,Henry,7,1,2013,20022,POINT (-91.5445241 40.9879383)
19151,Pocahontas County,Pocahontas,7,1,2013,7112,POINT (-94.6787466 42.7341351)
19067,Floyd County,Floyd,7,1,2013,16026,POINT (-92.7890033 43.0599208)
19141,Obrien County,Obrien,7,1,2013,14046,POINT (-95.6248784 43.0837527)
19097,Jackson County,Jackson,7,1,2013,19514,POINT (-90.5742294 42.1717426)
19057,Des Moines County,Des Moines,7,1,2013,40390,POINT (-91.1814707 40.9231829)
19131,Mitchell County,Mitchell,7,1,2013,10667,POINT (-92.7890315 43.3564124)
19013,Black Hawk County,Black Hawk,7,1,2013,132934,POINT (-92.3088197 42.4700957)
19027,Carroll County,Carroll,7,1,2013,20542,POINT (-94.8605593 42.0362382)
19107,Keokuk County,Keokuk,7,1,2013,10339,POINT (-92.1786426 41.336465)
19171,Tama County,Tama,7,1,2013,17431,POINT (-92.5325425 42.0798117)
19035,Cherokee County,Cherokee,7,1,2013,11874,POINT (-95.6238055 42.7356226)
19077,Guthrie County,Guthrie,7,1,2013,10671,POINT (-94.501055 41.6837548)
19195,Worth County,Worth,7,1,2013,7489,POINT (-93.2608476 43.3773984)
19021,Buena Vista County,Buena Vista,7,1,2013,20663,POINT (-95.151149 42.7354936)
19051,Davis County,Davis,7,1,2013,8767,POINT (-92.4097173 40.7476891)
19115,Louisa County,Louisa,7,1,2013,11349,POINT (-91.2596184 41.2185073)
19179,Wapello County,Wapello,7,1,2013,35509,POINT (-92.4094499 41.0305845)
19127,Marshall County,Marshall,7,1,2013,41007,POINT (-92.9987706 42.0358499)
19153,Polk County,Polk,7,1,2013,452687,POINT (-93.5735335 41.6855048)
19191,Winneshiek County,Winneshiek,7,1,2013,20839,POINT (-91.8437074 43.2906746)
19089,Howard County,Howard,7,1,2013,9439,POINT (-92.3171989 43.3567673)
19041,Clay County,Clay,7,1,2013,16440,POINT (-95.1509194 43.0825804)
19149,Plymouth County,Plymouth,7,1,2013,24932,POINT (-96.2140431 42.7378346)
19153,Polk County,Polk,7,1,2014,460977,POINT (-93.5735335 41.6855048)
19073,Greene County,Greene,7,1,2014,9123,POINT (-94.3968356 42.0362394)
19175,Union County,Union,7,1,2014,12624,POINT (-94.2423792 41.0277304)
19103,Johnson County,Johnson,7,1,2014,142745,POINT (-91.5880849 41.6715511)
19011,Benton County,Benton,7,1,2014,25622,POINT (-92.0656912 42.0801864)
19039,Clarke County,Clarke,7,1,2014,9195,POINT (-93.7851579 41.0290323)
19009,Audubon County,Audubon,7,1,2014,5771,POINT (-94.9058222 41.6845893)
19145,Page County,Page,7,1,2014,15483,POINT (-95.1501747 40.7391444)
19117,Lucas County,Lucas,7,1,2014,8633,POINT (-93.3277207 41.0293738)
19167,Sioux County,Sioux,7,1,2014,34641,POINT (-96.1778827 43.0826174)
19113,Linn County,Linn,7,1,2014,218125,POINT (-91.5989646 42.0789478)
19049,Dallas County,Dallas,7,1,2014,77742,POINT (-94.0397374 41.6848862)
19059,Dickinson County,Dickinson,7,1,2014,16840,POINT (-95.1508301 43.3779848)
19137,Montgomery County,Montgomery,7,1,2014,10382,POINT (-95.1563758 41.03014)
19181,Warren County,Warren,7,1,2014,47828,POINT (-93.5613594 41.3343735)
19089,Howard County,Howard,7,1,2014,9351,POINT (-92.3171989 43.3567673)
19055,Delaware County,Delaware,7,1,2014,17392,POINT (-91.3673502 42.471211)
19025,Calhoun County,Calhoun,7,1,2014,9845,POINT (-94.6404136 42.3851848)
19161,Sac County,Sac,7,1,2014,10046,POINT (-95.1053946 42.3862604)
19187,Webster County,Webster,7,1,2014,37070,POINT (-94.1817881 42.4279662)
19151,Pocahontas County,Pocahontas,7,1,2014,7097,POINT (-94.6787466 42.7341351)
19123,Mahaska County,Mahaska,7,1,2014,22365,POINT (-92.6409094 41.3352035)
19097,Jackson County,Jackson,7,1,2014,19427,POINT (-90.5742294 42.1717426)
19033,Cerro Gordo County,Cerro Gordo,7,1,2014,43206,POINT (-93.2608184 43.0815577)
19195,Worth County,Worth,7,1,2014,7557,POINT (-93.2608476 43.3773984)
19013,Black Hawk County,Black Hawk,7,1,2014,133403,POINT (-92.3088197 42.4700957)
19131,Mitchell County,Mitchell,7,1,2014,10698,POINT (-92.7890315 43.3564124)
19067,Floyd County,Floyd,7,1,2014,16001,POINT (-92.7890033 43.0599208)
19105,Jones County,Jones,7,1,2014,20542,POINT (-91.1314352 42.1212397)
19077,Guthrie County,Guthrie,7,1,2014,10685,POINT (-94.501055 41.6837548)
19041,Clay County,Clay,7,1,2014,16485,POINT (-95.1509194 43.0825804)
19139,Muscatine County,Muscatine,7,1,2014,42982,POINT (-91.1127562 41.4839221)
19177,Van Buren County,Van Buren,7,1,2014,7391,POINT (-91.9499871 40.7532294)
19115,Louisa County,Louisa,7,1,2014,11254,POINT (-91.2596184 41.2185073)
19003,Adams County,Adams,7,1,2014,3877,POINT (-94.6991849 41.0289839)
19169,Story County,Story,7,1,2014,95797,POINT (-93.4650448 42.0362415)
19087,Henry County,Henry,7,1,2014,19832,POINT (-91.5445241 40.9879383)
19159,Ringgold County,Ringgold,7,1,2014,4961,POINT (-94.2439719 40.7352023)
19193,Woodbury County,Woodbury,7,1,2014,102309,POINT (-96.0447673 42.3897169)
19149,Plymouth County,Plymouth,7,1,2014,24912,POINT (-96.2140431 42.7378346)
19023,Butler County,Butler,7,1,2014,14963,POINT (-92.7901934 42.7315661)
19179,Wapello County,Wapello,7,1,2014,35430,POINT (-92.4094499 41.0305845)
19053,Decatur County,Decatur,7,1,2014,8208,POINT (-93.7862815 40.7376827)
19129,Mills County,Mills,7,1,2014,14761,POINT (-95.6213267 41.0334523)
19065,Fayette County,Fayette,7,1,2014,20289,POINT (-91.8443207 42.8625919)
19095,Iowa County,Iowa,7,1,2014,16314,POINT (-92.065524 41.6863229)
19075,Grundy County,Grundy,7,1,2014,12391,POINT (-92.7914177 42.4018651)
19031,Cedar County,Cedar,7,1,2014,18328,POINT (-91.1324125 41.7723207)
19001,Adair County,Adair,7,1,2014,7367,POINT (-94.4709413 41.3307464)
19035,Cherokee County,Cherokee,7,1,2014,11802,POINT (-95.6238055 42.7356226)
19045,Clinton County,Clinton,7,1,2014,47894,POINT (-90.5319724 41.8980358)
19133,Monona County,Monona,7,1,2014,8899,POINT (-95.9599235 42.0516663)
19163,Scott County,Scott,7,1,2014,171317,POINT (-90.6232428 41.6370978)
19099,Jasper County,Jasper,7,1,2014,36882,POINT (-93.053765 41.6860394)
19197,Wright County,Wright,7,1,2014,12905,POINT (-93.7351465 42.7331189)
19015,Boone County,Boone,7,1,2014,26296,POINT (-93.931671 42.0365493)
19079,Hamilton County,Hamilton,7,1,2014,15215,POINT (-93.7068085 42.3837722)
19093,Ida County,Ida,7,1,2014,6970,POINT (-95.5134962 42.3868747)
19005,Allamakee County,Allamakee,7,1,2014,14058,POINT (-91.3780923 43.2842838)
19141,Obrien County,Obrien,7,1,2014,14043,POINT (-95.6248784 43.0837527)
19069,Franklin County,Franklin,7,1,2014,10434,POINT (-93.262473 42.7325458)
19171,Tama County,Tama,7,1,2014,17311,POINT (-92.5325425 42.0798117)
19085,Harrison County,Harrison,7,1,2014,14266,POINT (-95.8169209 41.6828528)
19127,Marshall County,Marshall,7,1,2014,40735,POINT (-92.9987706 42.0358499)
19051,Davis County,Davis,7,1,2014,8755,POINT (-92.4097173 40.7476891)
19029,Cass County,Cass,7,1,2014,13392,POINT (-94.9278266 41.3314876)
19191,Winneshiek County,Winneshiek,7,1,2014,20694,POINT (-91.8437074 43.2906746)
19147,Palo Alto County,Palo Alto,7,1,2014,9121,POINT (-94.6781371 43.0820643)
19043,Clayton County,Clayton,7,1,2014,17771,POINT (-91.3414328 42.8447493)
19063,Emmet County,Emmet,7,1,2014,9819,POINT (-94.6784803 43.3780225)
19021,Buena Vista County,Buena Vista,7,1,2014,20622,POINT (-95.151149 42.7354936)
19157,Poweshiek County,Poweshiek,7,1,2014,18606,POINT (-92.5314684 41.6864422)
19107,Keokuk County,Keokuk,7,1,2014,10285,POINT (-92.1786426 41.336465)
19185,Wayne County,Wayne,7,1,2014,6376,POINT (-93.3273639 40.7394702)
19071,Fremont County,Fremont,7,1,2014,7030,POINT (-95.6046765 40.7455892)
19101,Jefferson County,Jefferson,7,1,2014,17792,POINT (-91.9488774 41.0317596)
19007,Appanoose County,Appanoose,7,1,2014,12671,POINT (-92.8686104 40.7431635)
19119,Lyon County,Lyon,7,1,2014,11703,POINT (-96.2102924 43.380497)
19165,Shelby County,Shelby,7,1,2014,11878,POINT (-95.3102113 41.6850926)
19135,Monroe County,Monroe,7,1,2014,7958,POINT (-92.8689877 41.0297826)
19027,Carroll County,Carroll,7,1,2014,20498,POINT (-94.8605593 42.0362382)
19061,Dubuque County,Dubuque,7,1,2014,96483,POINT (-90.8824564 42.468832)
19111,Lee County,Lee,7,1,2014,35056,POINT (-91.479264 40.6419764)
19081,Hancock County,Hancock,7,1,2014,11041,POINT (-93.7342723 43.0818861)
19037,Chickasaw County,Chickasaw,7,1,2014,12250,POINT (-92.3176637 43.0600414)
19143,Osceola County,Osceola,7,1,2014,6231,POINT (-95.6236852 43.3785704)
19017,Bremer County,Bremer,7,1,2014,24665,POINT (-92.3180548 42.7745873)
19047,Crawford County,Crawford,7,1,2014,17172,POINT (-95.3819678 42.0372125)
19173,Taylor County,Taylor,7,1,2014,6172,POINT (-94.6964148 40.7374324)
19091,Humboldt County,Humboldt,7,1,2014,9635,POINT (-94.2071868 42.7764686)
19019,Buchanan County,Buchanan,7,1,2014,21139,POINT (-91.8378392 42.4707777)
19083,Hardin County,Hardin,7,1,2014,17331,POINT (-93.2404025 42.3838803)
19057,Des Moines County,Des Moines,7,1,2014,40092,POINT (-91.1814707 40.9231829)
19109,Kossuth County,Kossuth,7,1,2014,15227,POINT (-94.2067199 43.20413)
19183,Washington County,Washington,7,1,2014,22032,POINT (-91.7178676 41.335591)
19121,Madison County,Madison,7,1,2014,15615,POINT (-94.0155619 41.3307142)
19125,Marion County,Marion,7,1,2014,33270,POINT (-93.0994367 41.3344515)
19155,Pottawattamie County,Pottawattamie,7,1,2014,93274,POINT (-95.5423935 41.3366123)
19189,Winnebago County,Winnebago,7,1,2014,10554,POINT (-93.7341955 43.3775678)
19049,Dallas County,Dallas,7,1,2015,80618,POINT (-94.0397374 41.6848862)
19011,Benton County,Benton,7,1,2015,25601,POINT (-92.0656912 42.0801864)
19169,Story County,Story,7,1,2015,96605,POINT (-93.4650448 42.0362415)
19139,Muscatine County,Muscatine,7,1,2015,43020,POINT (-91.1127562 41.4839221)
19075,Grundy County,Grundy,7,1,2015,12404,POINT (-92.7914177 42.4018651)
19041,Clay County,Clay,7,1,2015,16497,POINT (-95.1509194 43.0825804)
19105,Jones County,Jones,7,1,2015,20444,POINT (-91.1314352 42.1212397)
19003,Adams County,Adams,7,1,2015,3753,POINT (-94.6991849 41.0289839)
19033,Cerro Gordo County,Cerro Gordo,7,1,2015,42983,POINT (-93.2608184 43.0815577)
19147,Palo Alto County,Palo Alto,7,1,2015,9137,POINT (-94.6781371 43.0820643)
19083,Hardin County,Hardin,7,1,2015,17256,POINT (-93.2404025 42.3838803)
19113,Linn County,Linn,7,1,2015,220211,POINT (-91.5989646 42.0789478)
19053,Decatur County,Decatur,7,1,2015,8132,POINT (-93.7862815 40.7376827)
19175,Union County,Union,7,1,2015,12434,POINT (-94.2423792 41.0277304)
19027,Carroll County,Carroll,7,1,2015,20419,POINT (-94.8605593 42.0362382)
19193,Woodbury County,Woodbury,7,1,2015,102491,POINT (-96.0447673 42.3897169)
19155,Pottawattamie County,Pottawattamie,7,1,2015,93608,POINT (-95.5423935 41.3366123)
19091,Humboldt County,Humboldt,7,1,2015,9550,POINT (-94.2071868 42.7764686)
19117,Lucas County,Lucas,7,1,2015,8607,POINT (-93.3277207 41.0293738)
19131,Mitchell County,Mitchell,7,1,2015,10675,POINT (-92.7890315 43.3564124)
19161,Sac County,Sac,7,1,2015,9965,POINT (-95.1053946 42.3862604)
19067,Floyd County,Floyd,7,1,2015,15910,POINT (-92.7890033 43.0599208)
19017,Bremer County,Bremer,7,1,2015,24740,POINT (-92.3180548 42.7745873)
19097,Jackson County,Jackson,7,1,2015,19362,POINT (-90.5742294 42.1717426)
19111,Lee County,Lee,7,1,2015,34893,POINT (-91.479264 40.6419764)
19043,Clayton County,Clayton,7,1,2015,17727,POINT (-91.3414328 42.8447493)
19171,Tama County,Tama,7,1,2015,17217,POINT (-92.5325425 42.0798117)
19133,Monona County,Monona,7,1,2015,8868,POINT (-95.9599235 42.0516663)
19107,Keokuk County,Keokuk,7,1,2015,10172,POINT (-92.1786426 41.336465)
19005,Allamakee County,Allamakee,7,1,2015,13858,POINT (-91.3780923 43.2842838)
19181,Warren County,Warren,7,1,2015,48465,POINT (-93.5613594 41.3343735)
19145,Page County,Page,7,1,2015,15471,POINT (-95.1501747 40.7391444)
19035,Cherokee County,Cherokee,7,1,2015,11487,POINT (-95.6238055 42.7356226)
19047,Crawford County,Crawford,7,1,2015,17095,POINT (-95.3819678 42.0372125)
19081,Hancock County,Hancock,7,1,2015,11028,POINT (-93.7342723 43.0818861)
19069,Franklin County,Franklin,7,1,2015,10326,POINT (-93.262473 42.7325458)
19125,Marion County,Marion,7,1,2015,33111,POINT (-93.0994367 41.3344515)
19173,Taylor County,Taylor,7,1,2015,6256,POINT (-94.6964148 40.7374324)
19153,Polk County,Polk,7,1,2015,467526,POINT (-93.5735335 41.6855048)
19059,Dickinson County,Dickinson,7,1,2015,17005,POINT (-95.1508301 43.3779848)
19089,Howard County,Howard,7,1,2015,9312,POINT (-92.3171989 43.3567673)
19123,Mahaska County,Mahaska,7,1,2015,22308,POINT (-92.6409094 41.3352035)
19025,Calhoun County,Calhoun,7,1,2015,9800,POINT (-94.6404136 42.3851848)
19061,Dubuque County,Dubuque,7,1,2015,96884,POINT (-90.8824564 42.468832)
19045,Clinton County,Clinton,7,1,2015,47550,POINT (-90.5319724 41.8980358)
19183,Washington County,Washington,7,1,2015,22147,POINT (-91.7178676 41.335591)
19015,Boone County,Boone,7,1,2015,26453,POINT (-93.931671 42.0365493)
19143,Osceola County,Osceola,7,1,2015,6163,POINT (-95.6236852 43.3785704)
19109,Kossuth County,Kossuth,7,1,2015,15159,POINT (-94.2067199 43.20413)
19163,Scott County,Scott,7,1,2015,171927,POINT (-90.6232428 41.6370978)
19191,Winneshiek County,Winneshiek,7,1,2015,20736,POINT (-91.8437074 43.2906746)
19099,Jasper County,Jasper,7,1,2015,36740,POINT (-93.053765 41.6860394)
19101,Jefferson County,Jefferson,7,1,2015,17916,POINT (-91.9488774 41.0317596)
19029,Cass County,Cass,7,1,2015,13345,POINT (-94.9278266 41.3314876)
19079,Hamilton County,Hamilton,7,1,2015,15223,POINT (-93.7068085 42.3837722)
19187,Webster County,Webster,7,1,2015,37048,POINT (-94.1817881 42.4279662)
19165,Shelby County,Shelby,7,1,2015,11786,POINT (-95.3102113 41.6850926)
19197,Wright County,Wright,7,1,2015,12843,POINT (-93.7351465 42.7331189)
19071,Fremont County,Fremont,7,1,2015,6913,POINT (-95.6046765 40.7455892)
19093,Ida County,Ida,7,1,2015,6961,POINT (-95.5134962 42.3868747)
19127,Marshall County,Marshall,7,1,2015,40364,POINT (-92.9987706 42.0358499)
19007,Appanoose County,Appanoose,7,1,2015,12572,POINT (-92.8686104 40.7431635)
19037,Chickasaw County,Chickasaw,7,1,2015,12149,POINT (-92.3176637 43.0600414)
19135,Monroe County,Monroe,7,1,2015,7922,POINT (-92.8689877 41.0297826)
19157,Poweshiek County,Poweshiek,7,1,2015,18614,POINT (-92.5314684 41.6864422)
19151,Pocahontas County,Pocahontas,7,1,2015,6964,POINT (-94.6787466 42.7341351)
19013,Black Hawk County,Black Hawk,7,1,2015,133711,POINT (-92.3088197 42.4700957)
19121,Madison County,Madison,7,1,2015,15731,POINT (-94.0155619 41.3307142)
19063,Emmet County,Emmet,7,1,2015,9698,POINT (-94.6784803 43.3780225)
19057,Des Moines County,Des Moines,7,1,2015,39860,POINT (-91.1814707 40.9231829)
19179,Wapello County,Wapello,7,1,2015,35505,POINT (-92.4094499 41.0305845)
19077,Guthrie County,Guthrie,7,1,2015,10652,POINT (-94.501055 41.6837548)
19185,Wayne County,Wayne,7,1,2015,6358,POINT (-93.3273639 40.7394702)
19087,Henry County,Henry,7,1,2015,19844,POINT (-91.5445241 40.9879383)
